Timestamp,Voltage (V),Current (A),Power (W),Frequency,Import Energy (kWh),Export Energy (kWh),Total Energy (kWh)
2024-12-17 16:24:17,228.486633,0.378443,70.201508,49.951218,5.775000,0.008000,5.783000
2024-12-17 16:24:24,227.569672,1.477256,235.863693,50.000000,5.776000,0.008000,5.784000
2024-12-17 16:24:32,228.374207,0.654466,45.844986,50.000000,5.776000,0.008000,5.784000
2024-12-17 16:24:39,227.390732,0.731690,129.892319,50.000000,5.776000,0.008000,5.784000
2024-12-17 16:24:47,228.380020,0.795765,427.820435,49.951218,5.777000,0.008000,5.785000
2024-12-17 16:24:54,228.006470,1.546463,383.917633,50.000000,5.777000,0.008000,5.786000
2024-12-17 16:25:01,228.344086,0.465728,44.267841,50.000000,5.778000,0.008000,5.786000
2024-12-17 16:25:09,228.161987,1.115864,221.610504,50.000000,5.778000,0.008000,5.786000
2024-12-17 16:25:16,228.578323,0.617236,120.022118,50.000000,5.778000,0.008000,5.786000
2024-12-17 16:25:24,228.657547,0.659018,120.833504,50.000000,5.779000,0.008000,5.787000
2024-12-17 16:25:31,228.195648,1.023482,273.473694,50.000000,5.779000,0.008000,5.787000
2024-12-17 16:25:39,227.619614,1.667965,292.327209,50.048878,5.780000,0.008000,5.788000
2024-12-17 16:25:46,228.960327,0.354373,94.720634,50.000000,5.780000,0.008000,5.788000
2024-12-17 16:25:54,228.686295,0.670246,87.696091,50.000000,5.780000,0.008000,5.788000
2024-12-17 16:26:01,228.350021,0.379086,73.827858,50.000000,5.781000,0.008000,5.789000
2024-12-17 16:26:09,228.095291,0.504812,78.482124,50.048878,5.781000,0.008000,5.789000
2024-12-17 16:26:16,228.565308,0.492347,383.830505,50.000000,5.781000,0.008000,5.789000
2024-12-17 16:26:24,228.323303,0.665404,67.030632,50.048878,5.782000,0.008000,5.790000
2024-12-17 16:26:31,227.747803,0.366169,160.852768,50.000000,5.782000,0.008000,5.790000
2024-12-17 16:26:39,228.299286,1.803313,190.447632,50.000000,5.782000,0.008000,5.790000
2024-12-17 16:26:46,227.033066,1.373436,119.416481,50.000000,5.783000,0.008000,5.791000
2024-12-17 16:26:54,228.296646,0.367838,46.760075,50.000000,5.783000,0.008000,5.791000
2024-12-17 16:27:01,228.435074,0.367667,98.512917,50.000000,5.783000,0.008000,5.791000
2024-12-17 16:27:08,228.191483,0.417114,123.001350,50.000000,5.784000,0.008000,5.792000
2024-12-17 16:27:16,228.267532,0.666113,85.714912,50.048878,5.784000,0.008000,5.792000
2024-12-17 16:27:23,226.889587,1.027895,183.102844,50.048878,5.784000,0.008000,5.792000
2024-12-17 16:27:31,227.577194,0.497530,202.951111,50.048878,5.785000,0.008000,5.793000
2024-12-17 16:27:38,228.470978,0.576147,97.825142,50.000000,5.785000,0.008000,5.793000
2024-12-17 16:27:46,228.107986,0.653187,90.591530,50.000000,5.785000,0.008000,5.793000
2024-12-17 16:27:53,227.067795,1.020796,218.742447,50.000000,5.786000,0.008000,5.794000
2024-12-17 16:28:01,228.543976,1.562530,209.866135,50.000000,5.786000,0.008000,5.794000
2024-12-17 16:28:08,228.291016,0.652493,88.595421,50.000000,5.786000,0.008000,5.794000
2024-12-17 16:28:16,228.420029,1.162688,350.846588,50.000000,5.787000,0.008000,5.795000
2024-12-17 16:28:23,228.571320,0.691821,130.007645,50.000000,5.787000,0.008000,5.795000
2024-12-17 16:28:31,229.018311,0.350636,110.696152,50.000000,5.787000,0.008000,5.795000
2024-12-17 16:28:38,229.162781,0.533887,120.600372,50.000000,5.787000,0.008000,5.796000
2024-12-17 16:28:46,227.495056,1.135390,258.543518,50.000000,5.788000,0.008000,5.796000
2024-12-17 16:28:53,229.053146,0.349919,43.717793,50.000000,5.788000,0.008000,5.796000
2024-12-17 16:29:00,228.946304,0.353814,105.222198,50.000000,5.788000,0.008000,5.796000
2024-12-17 16:29:08,228.615906,0.654873,119.935837,50.000000,5.788000,0.008000,5.796000
